985.00   4.85  279.21   2.17  82.70   8.64   7.14   1.49   4.52   7.25  1230.88   2.68   4.45  195.30 
984.03   4.50  278.94   1.91  83.20   8.43   7.01   1.42   4.44   7.12  1231.29   2.31   3.40  200.20 
983.62   4.48  278.96   1.77  82.50   8.42   6.95   1.47   4.40   7.06  1230.86   1.52   3.44  204.30 
983.08   4.57  279.09   1.88  82.60   8.47   7.00   1.47   4.44   7.12  1229.77   2.45   3.60  179.30 
982.41   5.70  280.28   1.89  76.40   9.17   7.00   2.16   4.45   7.13  1223.94   2.40   3.64  136.60 
981.92   6.01  280.63   2.02  75.50   9.36   7.07   2.29   4.49   7.20  1221.96   2.73   4.36  197.00 
981.96   6.20  280.82   2.08  74.80   9.49   7.10   2.39   4.51   7.23  1221.15   2.67   4.00  172.80 
981.01   5.89  280.58   2.05  76.30   9.28   7.08   2.20   4.50   7.22  1221.35   3.23   4.16  205.90 
980.98   6.16  280.86   2.28  76.10   9.46   7.20   2.26   4.58   7.34  1220.06   2.68   4.00  188.90 
980.61   7.17  281.90   3.13  75.40  10.15   7.65   2.50   4.87   7.80  1214.99   3.04   5.23  167.30 
980.27   9.07  283.84   4.29  71.90  11.55   8.30   3.24   5.29   8.47  1206.09   2.67   4.65  167.70 
979.38   9.52  284.37   4.78  72.20  11.90   8.59   3.31   5.48   8.78  1202.93   2.29   4.36  183.60 
978.81   9.16  284.05   5.83  79.60  11.62   9.25   2.37   5.90   9.45  1203.46   2.47   3.68  176.90 
979.33   8.17  283.02   6.16  87.10  10.86   9.46   1.40   6.03   9.66  1208.24   2.77   4.85  169.80 
979.01   7.33  282.20   6.29  93.10  10.26   9.55   0.71   6.09   9.75  1211.42   2.39   3.54  179.90 
978.06   7.26  282.20   6.18  92.80  10.21   9.47   0.73   6.05   9.69  1210.58   2.94   4.16  197.70 
977.19   7.57  282.59   6.23  91.20  10.43   9.51   0.92   6.08   9.73  1208.14   2.79   3.88  190.80 
977.20   8.01  283.03   6.13  87.90  10.75   9.45   1.30   6.03   9.67  1206.30   3.36   5.17  210.60 
977.46   8.18  283.18   5.90  85.50  10.87   9.29   1.58   5.94   9.51  1205.96   2.39   3.16  203.90 
977.43   7.34  282.34   5.13  85.80  10.26   8.81   1.46   5.62   9.01  1209.76   3.06   4.04  198.60 
977.57   6.84  281.82   4.37  84.20   9.92   8.35   1.57   5.33   8.54  1212.32   2.17   3.24  175.40 
977.75   6.65  281.62   4.20  84.30   9.79   8.25   1.54   5.27   8.44  1213.40   2.01   2.88  205.70 
978.26   6.89  281.81   4.13  82.50   9.95   8.21   1.74   5.24   8.39  1213.03   2.07   2.78  215.10 
977.59   1.59  276.54  -0.95  83.10   6.85   5.70   1.16   3.63   5.83  1236.77   5.00   6.53  208.80 
976.81   1.60  276.61  -0.75  84.30   6.86   5.78   1.08   3.69   5.92  1235.70   5.14   8.05  205.00 
976.05   1.78  276.85  -0.69  83.60   6.95   5.81   1.14   3.71   5.95  1233.93   3.76   5.47  198.80 
975.47   1.79  276.91  -0.77  83.00   6.95   5.77   1.18   3.69   5.92  1233.15   4.83   6.81  214.10 
974.90   1.83  276.99  -1.38  79.20   6.97   5.52   1.45   3.53   5.66  1232.39   3.67   6.01  220.40 
974.33   1.47  276.68  -0.64  85.80   6.80   5.83   0.96   3.73   5.98  1233.11   4.53   6.65  209.10 
973.96   1.57  276.81  -0.60  85.40   6.84   5.84   1.00   3.74   6.00  1232.19   4.47   6.29  208.80 
973.97   1.67  276.91   0.00  88.60   6.89   6.11   0.79   3.91   6.27  1231.62   4.59   6.61  214.60 
974.34   1.75  276.96   0.25  89.70   6.93   6.22   0.71   3.98   6.38  1231.69   1.37   2.52  238.50 
974.80   2.30  277.48   0.18  85.80   7.21   6.19   1.02   3.96   6.35  1229.80   2.24   4.27  253.80 
975.19   2.07  277.22   0.18  87.20   7.10   6.19   0.91   3.96   6.35  1231.33   2.78   4.93  258.70 
975.97   1.49  276.56   0.31  91.80   6.80   6.25   0.56   3.99   6.40  1234.92   2.43   4.57  259.50 
976.74   1.65  276.66   0.31  90.80   6.88   6.25   0.63   3.99   6.40  1235.18   2.81   4.65  265.80 
977.37   1.20  276.17  -0.02  91.50   6.67   6.10   0.57   3.89   6.24  1238.04   2.57   4.97  266.40 
977.91   0.83  275.74  -0.23  92.60   6.49   6.01   0.48   3.83   6.14  1240.48   2.02   4.45  264.00 
978.57   0.61  275.47  -0.27  93.80   6.38   5.99   0.40   3.81   6.12  1242.32   1.89   3.77  274.10 
979.50   0.36  275.14  -0.30  95.30   6.27   5.97   0.29   3.80   6.10  1244.64   2.07   4.57  279.50 
980.57   0.46  275.16  -0.19  95.40   6.32   6.03   0.29   3.83   6.15  1245.51   2.16   4.55  282.20 
981.49   0.42  275.05  -0.40  94.20   6.30   5.93   0.37   3.77   6.04  1246.91   2.06   4.81  264.00 
982.39   0.14  274.69  -0.71  94.00   6.17   5.80   0.37   3.68   5.90  1249.41   2.02   3.61  257.70 
983.40   0.13  274.60  -0.86  93.00   6.17   5.73   0.43   3.63   5.83  1250.77   1.81   4.87  278.60 
984.28  -0.04  274.36  -1.30  91.20   6.09   5.55   0.54   3.52   5.64  1252.76   2.22   4.03  275.10 
984.92  -0.21  274.14  -1.50  90.90   6.02   5.47   0.55   3.46   5.55  1254.37   1.80   4.21  271.30 
985.62  -0.41  273.88  -1.79  90.30   5.93   5.35   0.58   3.39   5.43  1256.26   2.06   4.53  267.40 
986.63   8.44  282.69   5.36  80.90  11.06   8.95   2.11   5.66   9.07  1216.35   1.08   2.92  229.30 
987.26   7.51  281.70   4.82  83.00  10.38   8.62   1.77   5.45   8.73  1221.32   1.07   2.20  237.80 
987.63   6.85  281.00   4.08  82.50   9.92   8.19   1.74   5.17   8.29  1224.88   4.08   4.81  214.70 
987.64   7.04  281.20   4.38  83.10  10.06   8.36   1.70   5.28   8.46  1223.96   3.92   4.85  217.90 
988.03   6.90  281.03   4.29  83.40   9.96   8.31   1.65   5.25   8.41  1225.07   3.25   3.82  221.20 
988.02   5.98  280.10   4.07  87.50   9.35   8.18   1.17   5.16   8.28  1229.16   1.04   1.52  180.20 
988.19   4.98  279.08   3.68  91.30   8.71   7.96   0.76   5.02   8.05  1233.92   1.02   2.08  231.50 
988.15   5.29  279.40   3.81  90.10   8.91   8.03   0.88   5.07   8.12  1232.44   1.46   2.00  200.40 
988.15   5.85  279.96   4.07  88.30   9.26   8.18   1.08   5.16   8.28  1229.90   1.18   2.78  160.80 
988.13   7.00  281.12   4.74  85.50  10.03   8.57   1.45   5.41   8.68  1224.65   1.21   2.48  182.80 
987.85   9.90  284.05   5.32  73.10  12.21   8.93   3.28   5.64   9.04  1211.59   3.18   4.28  184.50 
987.40  11.61  285.80   5.59  66.46  13.69   9.10   4.59   5.75   9.21  1203.69   3.85   5.73  159.60 
986.82  12.46  286.71   5.21  61.19  14.48   8.86   5.62   5.60   8.98  1199.51   4.87   6.83  211.80 
985.77  13.32  287.66   5.41  58.66  15.32   8.98   6.33   5.69   9.11  1194.57   3.56   4.80  192.20 
985.10  13.99  288.39   3.37  48.65  16.00   7.78   8.22   4.93   7.90  1191.52   3.39   5.40  201.70 
984.60  14.16  288.60   4.15  50.85  16.18   8.23   7.95   5.21   8.35  1190.01   5.67   7.91  170.00 
984.10  13.18  287.66   4.35  54.95  15.18   8.34   6.84   5.29   8.47  1193.42   3.93   6.00  197.10 
983.21  12.47  287.02   4.95  60.06  14.49   8.70   5.79   5.52   8.85  1195.13   2.55   3.48  197.20 
982.98  11.68  286.24   4.80  62.61  13.75   8.61   5.14   5.47   8.76  1198.21   2.62   3.24  201.90 
982.55  10.83  285.42   4.84  66.41  13.00   8.63   4.37   5.48   8.78  1201.26   1.74   2.48  195.80 
981.76   9.42  284.07   5.36  75.70  11.82   8.95   2.87   5.69   9.12  1206.13   1.11   1.88  195.60 
981.25   9.02  283.71   4.97  75.70  11.51   8.71   2.80   5.54   8.88  1207.32   3.17   4.20  186.10 
980.63   8.68  283.42   4.72  76.10  11.25   8.56   2.69   5.45   8.73  1208.08   1.60   2.48  201.20 
980.05   8.56  283.35   4.60  76.10  11.16   8.49   2.67   5.41   8.66  1207.91   2.49   3.64  189.80 
979.16   8.16  283.02   4.51  77.70  10.86   8.44   2.42   5.38   8.61  1208.55   2.69   3.88  194.80 
978.81   8.64  283.53   4.62  75.80  11.22   8.50   2.71   5.42   8.69  1206.03   3.49   4.73  179.10 
978.21   9.27  284.22   4.91  74.10  11.70   8.67   3.03   5.53   8.87  1202.52   1.52   2.72  177.90 
978.39   9.64  284.57   4.85  72.00  12.00   8.64   3.36   5.51   8.83  1201.18   3.74   6.21  202.10 
978.42   9.11  284.04   4.60  73.30  11.58   8.49   3.09   5.41   8.67  1203.55   3.75   7.69  199.60 
978.43   8.79  283.71   3.94  71.50  11.33   8.10   3.23   5.17   8.28  1205.11   2.97   4.89  192.30 
978.48   8.39  283.31   3.71  72.30  11.03   7.97   3.05   5.08   8.15  1206.94   3.56   5.01  202.10 
978.89   8.08  282.96   3.70  73.80  10.80   7.97   2.83   5.08   8.14  1208.78   1.79   3.92  185.70 
978.69   8.11  283.01   3.81  74.20  10.82   8.03   2.79   5.12   8.20  1208.38   2.24   3.44  183.00 
978.65   8.50  283.40   4.34  75.00  11.11   8.33   2.78   5.31   8.51  1206.51   2.71   3.60  187.00 
978.53   9.97  284.89   3.83  65.52  12.27   8.04   4.23   5.13   8.22  1200.24   4.81   7.89  212.00 
978.21  10.39  285.34   3.03  60.20  12.62   7.60   5.02   4.84   7.77  1198.27   7.71  10.49  209.00 
977.80  10.43  285.42   2.90  59.47  12.65   7.52   5.13   4.80   7.70  1197.63   4.37   7.41  214.20 
976.91  11.10  286.17   3.15  57.91  13.23   7.66   5.57   4.89   7.84  1193.65   3.86   5.69  207.80 
976.39  11.09  286.20   3.54  59.56  13.22   7.88   5.35   5.03   8.07  1192.96   5.45   7.21  189.80 
976.30  11.15  286.27   3.88  60.80  13.28   8.07   5.20   5.16   8.27  1192.51   2.93   4.97  174.60 
975.96  10.69  285.83   4.84  67.04  12.87   8.63   4.24   5.52   8.84  1193.76   1.90   2.96  162.10 
975.25   9.65  284.84   5.62  75.90  12.01   9.11   2.89   5.83   9.35  1197.05   0.89   1.34  15.88 
974.57   9.03  284.28   6.13  82.00  11.52   9.44   2.07   6.05   9.69  1198.69   0.92   1.60  28.30 
974.32   8.56  283.82   6.34  85.90  11.16   9.58   1.57   6.14   9.84  1200.32   0.35   0.60  319.60 
973.52   8.48  283.81   6.45  87.00  11.09   9.65   1.44   6.19   9.92  1199.63   1.37   1.96  26.98 
973.33   8.52  283.87   5.89  83.50  11.13   9.29   1.84   5.96   9.54  1199.40   0.40   0.58  223.40 
972.82   8.64  284.03   5.70  81.70  11.22   9.16   2.05   5.88   9.42  1198.32   0.28   0.96  70.50 
972.66   8.60  284.00   5.68  81.80  11.19   9.15   2.04   5.87   9.41  1198.29   0.53   1.00  206.30 
972.88   8.26  283.64   5.84  84.70  10.93   9.26   1.67   5.94   9.52  1199.96   0.78   1.16  174.40 
972.30   7.97  283.40   5.81  86.20  10.72   9.24   1.48   5.93   9.50  1200.49   1.24   2.28  193.60 
971.73   8.58  284.06   6.04  84.00  11.17   9.38   1.79   6.03   9.66  1197.12   2.69   3.80  198.00 
971.57   9.00  284.50   6.29  83.10  11.49   9.55   1.94   6.14   9.83  1195.06   2.02   3.22  189.50 
971.81   8.10  283.57   6.12  87.30  10.81   9.44   1.37   6.06   9.71  1199.24   2.04   3.44  174.20 
971.87   8.54  284.01   6.22  85.30  11.14   9.50   1.64   6.10   9.78  1197.41   1.95   2.60  211.60 
972.00   8.71  284.17   6.23  84.40  11.27   9.51   1.76   6.11   9.79  1196.84   0.89   1.76  212.10 
972.17   8.67  284.11   6.31  85.10  11.24   9.56   1.67   6.14   9.84  1197.20   2.02   3.04  195.10 
973.33  10.43  285.79   6.24  75.20  12.65   9.52   3.14   6.10   9.78  1191.22   2.00   4.93  192.10 
975.06  10.43  285.65   5.21  70.00  12.65   8.86   3.80   5.67   9.08  1193.65   6.63   9.77  212.20 
976.21   9.44  284.55   5.36  75.60  11.84   8.95   2.89   5.72   9.17  1199.20   7.52  10.53  212.40 
977.85   7.44  282.40   5.72  88.80  10.33   9.18   1.16   5.86   9.39  1209.68   3.61   7.69  240.00 
978.75   8.33  283.22   4.66  77.60  10.98   8.52   2.46   5.43   8.71  1207.27   4.29   6.29  210.40 
979.33   9.14  283.99   3.91  69.70  11.60   8.09   3.52   5.15   8.26  1204.73   4.75   8.65  202.50 
980.28   9.33  284.10   3.82  68.35  11.75   8.03   3.72   5.11   8.19  1205.12   4.09   6.13  211.90 
980.98   9.27  283.99   4.00  69.50  11.70   8.13   3.57   5.17   8.29  1206.19   3.74   5.31  210.20 
981.80   9.37  284.02   4.21  70.10  11.78   8.26   3.52   5.25   8.41  1206.71   3.33   6.37  214.70 
982.42   9.05  283.65   4.19  71.50  11.53   8.25   3.29   5.24   8.39  1208.85   3.71   5.49  218.90 
983.14   8.41  282.94   4.17  74.60  11.04   8.24   2.80   5.23   8.38  1212.50   3.78   5.29  214.00 
983.90   8.40  282.87   4.18  74.70  11.03   8.24   2.79   5.23   8.38  1213.48   2.95   3.88  209.30 
984.56   7.06  281.47   3.91  80.30  10.07   8.09   1.98   5.12   8.21  1220.17   1.85   2.80  215.10 
985.24   6.39  280.74   3.62  82.40   9.61   7.92   1.69   5.02   8.04  1224.02   3.12   3.60  223.90 
985.35   5.80  280.14   3.53  85.30   9.23   7.87   1.36   4.99   7.99  1226.76   2.81   3.36  222.60 
985.41   4.51  278.83   3.00  89.90   8.43   7.58   0.85   4.80   7.69  1232.71   1.39   2.36  202.10 
985.44   4.11  278.44   3.01  92.50   8.20   7.59   0.62   4.80   7.70  1234.50   1.30   1.98  163.50 
985.76   4.35  278.65   3.11  91.60   8.34   7.64   0.70   4.84   7.75  1233.79   0.44   1.12  219.00 
985.75   4.05  278.35   2.87  92.00   8.17   7.51   0.65   4.75   7.62  1235.18   1.07   1.60  210.90 
985.79   2.47  276.76   1.71  94.70   7.30   6.91   0.39   4.37   7.01  1242.60   0.76   1.36  169.10 
985.45   3.28  277.60   2.63  95.50   7.73   7.38   0.35   4.67   7.49  1238.33   1.76   2.60  220.00 
985.56   3.13  277.44   2.50  95.60   7.65   7.31   0.34   4.63   7.42  1239.16   1.27   2.00  219.30 
985.62   2.25  276.55   1.72  96.30   7.19   6.92   0.27   4.38   7.02  1243.38   0.98   2.00  214.00 
985.80   1.92  276.20   1.25  95.30   7.02   6.69   0.33   4.23   6.78  1245.24   1.34   1.92  197.60 
985.63   3.55  277.86   2.50  92.80   7.88   7.31   0.57   4.63   7.42  1237.37   0.93   1.52  216.60 
985.46   5.48  279.81   2.82  82.90   9.03   7.48   1.54   4.74   7.59  1228.50   1.74   2.76  135.60 
985.15   8.79  283.16   4.23  73.00  11.33   8.27   3.06   5.24   8.40  1213.33   3.32   5.01  186.30 
984.98  10.53  284.92   3.88  63.35  12.74   8.07   4.67   5.11   8.19  1205.77   5.32   8.05  171.20 
985.06  11.23  285.62   3.55  59.06  13.35   7.88   5.46   4.99   8.00  1202.99   4.77   6.33  204.00 
984.49  12.28  286.72   2.66  51.72  14.31   7.40   6.91   4.69   7.52  1198.09   4.82   8.01  216.50 
983.40  12.55  287.08   3.01  52.09  14.56   7.59   6.98   4.81   7.71  1195.54   4.56   7.17  200.10 
983.39  13.17  287.70   2.96  49.86  15.17   7.56   7.60   4.80   7.69  1192.95   4.99   7.33  209.80 
983.17  12.44  286.99   3.02  52.51  14.46   7.59   6.87   4.82   7.72  1195.72   5.08   8.17  203.50 
983.11  11.51  286.06   3.28  56.87  13.60   7.73   5.86   4.91   7.86  1199.49   3.15   3.80  193.50 
983.43  11.44  285.96   3.35  57.41  13.53   7.77   5.76   4.93   7.90  1200.16   2.46   3.92  183.60 
983.75  10.98  285.47   3.34  59.18  13.13   7.77   5.36   4.93   7.90  1202.49   2.42   3.76  200.60 
984.26  11.35  285.80   3.00  56.34  13.45   7.58   5.87   4.80   7.70  1201.64   1.56   3.12  220.70 
985.01  10.92  285.31   3.81  61.41  13.07   8.03   5.05   5.09   8.15  1204.17   2.81   5.17  211.70 
985.75  10.24  284.57   4.60  67.92  12.49   8.49   4.01   5.37   8.61  1207.76   1.73   3.28  261.50 
986.19   9.49  283.78   4.91  73.00  11.88   8.67   3.21   5.49   8.79  1211.42   1.18   1.98  225.40 
986.86   8.43  282.66   4.79  77.80  11.06   8.60   2.45   5.44   8.72  1216.84   1.12   1.92  256.70 
987.19   7.59  281.79   4.53  80.90  10.44   8.45   1.99   5.34   8.56  1220.96   1.28   2.16  239.10 
987.50   6.62  280.79   4.26  84.80   9.77   8.29   1.49   5.24   8.39  1225.65   1.39   2.24  217.50 
987.83   5.56  279.69   3.31  85.40   9.07   7.75   1.32   4.89   7.85  1231.00   2.05   3.52  204.10 
988.01   4.73  278.85   3.52  91.80   8.57   7.86   0.70   4.97   7.96  1234.82   0.88   1.92  222.80 
988.18   5.01  279.12   3.70  91.20   8.73   7.97   0.77   5.03   8.06  1233.77   0.51   1.20  217.30 
987.99   4.38  278.50   3.31  92.70   8.36   7.75   0.61   4.89   7.84  1236.41   0.62   1.16  183.10 
988.14   4.26  278.37   3.37  93.90   8.29   7.78   0.51   4.91   7.87  1237.14   1.70   2.28  196.40 
987.83   6.27  280.41   4.06  85.70   9.54   8.17   1.36   5.16   8.27  1227.66   1.70   2.36  203.80 
987.84   7.99  282.14   4.80  80.20  10.73   8.61   2.12   5.44   8.71  1219.96   2.89   4.85  160.80 
987.39  10.42  284.61   5.74  72.70  12.64   9.19   3.45   5.81   9.31  1208.68   4.49   6.33  171.70 
987.14  11.83  286.05   6.40  69.28  13.89   9.62   4.27   6.08   9.75  1202.20   3.80   5.29  180.00 
986.58  14.64  288.91   7.48  62.10  16.69  10.36   6.32   6.56  10.50  1189.44   4.46   6.33  172.30 
986.22  16.03  290.34   7.70  57.66  18.25  10.52   7.72   6.66  10.67  1183.22   5.08   8.01  183.70 
986.22  16.17  290.48   7.70  57.16  18.41  10.52   7.89   6.66  10.67  1182.64   4.54   6.97  180.10 
986.26  15.83  290.14   7.31  56.87  18.01  10.24   7.77   6.49  10.39  1184.21   4.38   7.08  181.70 
986.07  15.52  289.84   7.88  60.30  17.66  10.65   7.01   6.74  10.80  1185.07   2.84   4.08  182.10 
985.95  15.03  289.36   8.08  63.11  17.11  10.80   6.31   6.84  10.95  1186.87   2.00   2.84  190.70 
986.12  14.46  288.77   8.11  65.61  16.49  10.82   5.67   6.85  10.97  1189.42   1.21   2.00  208.10 
986.13  14.08  288.39   8.09  67.15  16.09  10.81   5.29   6.84  10.96  1191.01   1.79   3.32  185.80 
986.59  13.38  287.65   7.83  69.03  15.38  10.61   4.76   6.72  10.76  1194.57   1.09   1.72  205.00 
987.24  12.78  286.99   7.56  70.50  14.78  10.42   4.36   6.59  10.56  1197.95   0.43   1.52  204.70 
987.25  11.83  286.04   7.22  73.30  13.89  10.18   3.71   6.44  10.31  1202.07   0.95   1.92  199.10 
986.84  11.13  285.37   6.86  74.90  13.26   9.93   3.33   6.28  10.06  1204.64   2.44   3.92  178.30 
987.09  10.91  285.13   6.63  74.80  13.06   9.77   3.29   6.18   9.90  1205.96   0.65   1.34  350.60 
987.53  10.94  285.12   6.44  73.70  13.09   9.65   3.44   6.10   9.77  1206.43   0.56   0.92  212.30 
987.52  10.46  284.64   6.29  75.30  12.68   9.55   3.13   6.04   9.67  1208.50   1.73   2.64  215.90 
987.40  11.40  285.59   6.28  70.70  13.50   9.54   3.95   6.03   9.66  1204.37   2.44   3.04  196.90 
987.52  11.10  285.28   6.12  71.30  13.23   9.43   3.80   5.96   9.55  1205.84   2.41   3.64  204.60 
987.24  11.05  285.26   6.25  72.20  13.19   9.52   3.67   6.02   9.64  1205.66   2.15   3.28  188.00 
987.42  10.76  284.95   6.35  74.10  12.93   9.58   3.35   6.06   9.71  1207.09   2.13   3.16  177.90 
987.65   9.33  283.50   6.08  80.10  11.75   9.41   2.34   5.95   9.53  1213.56   2.14   3.78  170.80 
988.10  10.06  284.19   6.32  77.50  12.34   9.57   2.78   6.04   9.68  1210.91   1.42   2.52  173.80 
988.14  10.85  284.98   6.78  75.90  13.01   9.88   3.14   6.24  10.00  1207.45   2.98   4.71  166.30 
988.14  12.30  286.44   7.47  72.30  14.32  10.36   3.97   6.55  10.48  1201.10   3.35   4.87  151.50 
988.13  15.19  289.34   7.80  61.25  17.29  10.59   6.70   6.69  10.72  1188.94   4.67   6.49  153.90 
987.53  16.34  290.54   8.26  58.72  18.61  10.93   7.68   6.91  11.07  1183.34   3.10   5.44  169.90 
987.05  17.07  291.31   8.67  57.64  19.49  11.24   8.26   7.11  11.38  1179.65   2.96   4.38  182.00 
986.56  18.20  292.49   9.06  55.14  20.93  11.54   9.39   7.31  11.70  1174.35   2.01   3.80  176.50 
986.82  17.90  292.17   8.91  55.62  20.54  11.43   9.12   7.23  11.58  1175.92   3.06   5.40  159.40 
986.99  17.24  291.49   9.17  59.01  19.70  11.63   8.08   7.36  11.78  1178.71   2.29   4.40  171.90 
987.49  16.11  290.31   9.34  64.14  18.34  11.76   6.58   7.44  11.91  1183.85   3.25   5.20  170.90 
987.88  14.31  288.47   8.81  69.47  16.33  11.35   4.99   7.18  11.49  1191.93   4.00   6.16  178.20 
988.31  13.17  287.29   8.25  72.00  15.17  10.92   4.25   6.90  11.05  1197.40   3.17   5.00  181.20 
988.67  12.74  286.83   8.11  73.40  14.74  10.82   3.92   6.84  10.95  1199.68   3.07   5.13  165.20 
989.29  12.02  286.06   8.05  76.60  14.06  10.77   3.29   6.80  10.89  1203.49   1.82   3.08  193.40 
989.72  11.80  285.80   8.02  77.60  13.86  10.76   3.10   6.79  10.87  1204.95   2.12   3.32  207.40 
989.94  10.78  284.76   7.87  82.20  12.95  10.65   2.31   6.72  10.75  1209.60   2.06   3.44  196.50 
989.89  10.44  284.43   7.81  83.70  12.66  10.60   2.06   6.69  10.71  1211.01   3.04   4.24  193.10 
989.75  10.07  284.07   7.62  84.70  12.35  10.46   1.89   6.60  10.57  1212.48   2.79   4.36  189.80 
989.59  10.89  284.90   7.84  81.40  13.05  10.62   2.43   6.70  10.73  1208.71   2.31   5.07  181.90 
989.43   9.88  283.90   7.52  85.20  12.20  10.39   1.80   6.56  10.50  1212.94   2.54   3.72  193.70 
989.38   9.19  283.21   7.26  87.70  11.64  10.21   1.43   6.44  10.32  1215.93   2.43   3.72  190.60 
989.27   9.92  283.95   7.49  84.80  12.23  10.37   1.86   6.55  10.48  1212.58   3.33   4.36  193.00 
989.09  10.13  284.18   7.38  83.00  12.40  10.29   2.11   6.50  10.41  1211.49   2.70   4.00  187.30 
989.32   8.60  282.63   6.93  89.20  11.19   9.98   1.21   6.30  10.09  1218.51   2.11   3.48  201.90 
989.67  10.37  284.37   7.46  82.10  12.60  10.35   2.26   6.53  10.45  1211.16   2.00   2.76  210.40 
989.98  12.43  286.41   7.92  73.90  14.45  10.68   3.77   6.74  10.78  1202.65   0.65   1.84  153.90 
989.55  14.58  288.61   8.61  67.35  16.62  11.19   5.43   7.07  11.31  1192.90   1.77   3.92  177.00 
989.03  17.28  291.36   9.86  61.67  19.75  12.18   7.57   7.70  12.32  1180.74   1.81   3.76  164.90 
988.52  20.34  294.47  10.14  51.90  23.92  12.41  11.50   7.85  12.56  1167.72   3.12   5.00  138.30 
987.88  22.73  296.92  10.23  45.09  27.68  12.48  15.20   7.90  12.64  1157.51   4.00   5.36  165.10 
987.76  23.63  297.84  10.58  43.73  29.23  12.78  16.45   8.09  12.94  1153.72   2.53   3.86  172.00 
987.52  25.78  300.02  10.56  38.41  33.23  12.76  20.47   8.08  12.93  1145.15   1.56   2.92  174.30 
987.49  23.73  297.96  10.64  43.65  29.41  12.84  16.57   8.12  13.00  1152.99   0.69   1.64  220.60 
987.81  22.53  296.73  10.87  47.65  27.35  13.03  14.32   8.25  13.19  1157.96   1.25   1.92  222.60 
988.45  19.90  294.04  11.16  57.08  23.28  13.29   9.99   8.40  13.44  1169.00   2.25   2.96  217.10 
989.04  17.88  291.96  10.89  63.59  20.52  13.05   7.47   8.25  13.19  1177.93   0.64   1.28  257.10 
989.19  16.41  290.47  10.59  68.41  18.69  12.79   5.91   8.08  12.93  1184.21   0.75   1.48  192.30 
989.33  14.78  288.82  10.24  74.20  16.84  12.49   4.34   7.89  12.63  1191.21   2.16   3.22  203.30 
989.39  13.71  287.75  10.10  78.80  15.71  12.38   3.33   7.82  12.51  1195.78   2.25   3.36  207.20 
989.52  12.86  286.88   9.58  80.40  14.86  11.95   2.91   7.55  12.07  1199.69   1.46   2.32  192.60 
989.66  11.16  285.17   8.98  86.40  13.28  11.48   1.81   7.25  11.60  1207.26   0.72   1.16  205.20 
989.90  11.00  284.99   8.49  84.50  13.14  11.11   2.04   7.01  11.22  1208.40   0.71   1.20  190.40 
989.78   9.65  283.64   8.13  90.20  12.01  10.83   1.18   6.83  10.94  1214.15   0.63   1.12  159.00 
990.28   9.17  283.12   7.02  86.40  11.63  10.04   1.58   6.33  10.14  1217.20   1.28   1.64  168.80 
990.22   7.86  281.81   6.85  93.30  10.64   9.92   0.71   6.26  10.02  1222.86   0.56   1.00  35.60 
990.64   8.65  282.57   6.86  88.50  11.22   9.93   1.29   6.26  10.03  1219.94   0.62   1.56  208.90 
990.82   7.71  281.61   6.54  92.30  10.53   9.72   0.81   6.12   9.81  1224.35   2.14   2.96  146.00 
991.22   7.11  280.98   6.26  94.30  10.10   9.53   0.58   6.00   9.61  1227.56   0.60   1.64  137.10 
991.88   8.54  282.36   6.47  86.80  11.14   9.67   1.47   6.09   9.75  1222.07   1.20   2.48  160.30 
992.54   9.90  283.67   6.91  81.60  12.21   9.96   2.25   6.27  10.04  1216.88   0.80   1.24  204.70 
992.66  13.51  287.27   8.20  70.20  15.51  10.89   4.62   6.85  10.97  1201.28   0.55   1.28  153.00 
992.76  16.52  290.28   9.44  62.88  18.82  11.84   6.99   7.45  11.92  1188.48   0.59   1.16  120.10 
992.34  19.85  293.66  10.72  55.58  23.20  12.90  10.31   8.12  13.00  1174.00   0.86   1.48  141.10 
992.04  22.84  296.68  11.94  50.20  27.87  13.99  13.88   8.82  14.10  1161.30   1.06   2.60  91.50 
992.04  23.52  297.36  11.35  46.32  29.04  13.45  15.59   8.48  13.56  1158.88   2.45   3.80  29.98 
991.81  23.99  297.85  11.50  45.49  29.87  13.59  16.28   8.57  13.70  1156.72   2.35   3.58  24.99 
991.83  22.97  296.83  11.73  49.12  28.09  13.80  14.29   8.70  13.91  1160.63   1.12   2.08   0.51 
991.94  21.79  295.63  11.58  52.23  26.14  13.66  12.49   8.61  13.77  1165.47   1.43   2.00  316.80 
992.21  19.46  293.28  11.63  60.51  22.65  13.70   8.94   8.64  13.81  1175.05   0.80   1.40  52.85 
992.44  17.24  291.03  11.55  69.18  19.70  13.63   6.07   8.59  13.74  1184.34   0.16   0.46  326.00 
992.56  15.57  289.35  11.16  75.00  17.72  13.29   4.43   8.37  13.39  1191.49   0.84   1.40  189.60 
992.57  13.81  287.58  11.00  83.10  15.81  13.14   2.67   8.28  13.24  1198.88   0.43   0.90  133.60 
992.62  12.96  286.73  10.73  86.30  14.96  12.91   2.05   8.13  13.01  1202.61   0.49   1.20  107.20 
992.43  12.16  285.94  10.35  88.70  14.19  12.59   1.60   7.93  12.69  1205.89   0.23   0.48  10.44 
992.32  10.81  284.60   9.65  92.50  12.98  12.00   0.97   7.56  12.10  1211.76   0.45   0.72  151.40 
992.32  10.54  284.33   9.81  95.20  12.75  12.13   0.61   7.64  12.23  1212.86   0.34   0.84  169.30 
